d_codigo,d_asenta-D_mnpio
56539,"La Magdalena, Ixtapaluca"
56540,"Citlalmina, Ixtapaluca"
56540,"Rancho el Carmen, Ixtapaluca"
56550,"Derramadero, Ixtapaluca"
56550,"Emiliano Zapata, Ixtapaluca"
56553,"El Molino, Ixtapaluca"
56555,"Residencial Ayotla, Ixtapaluca"
56556,"José de la Mora, Ixtapaluca"
56556,"Tlapacoya, Ixtapaluca"
56558,"Ampliación Emiliano Zapata, Ixtapaluca"
56560,"El Calvario, Ixtapaluca"
56560,"Ayotla, Ixtapaluca"
56563,"Loma Bonita, Ixtapaluca"
56564,"El Mirador, Ixtapaluca"
56565,"Lomas de Ayotla, Ixtapaluca"
56565,"Linda Vista, Ixtapaluca"
56565,"Santo Tomás, Ixtapaluca"
56565,"Ampliación Santo Tomás, Ixtapaluca"
56565,"Magisterial, Ixtapaluca"
56565,"Ampliación Acozac, Ixtapaluca"
56566,"Izcalli, Ixtapaluca"
56566,"Caserío, Ixtapaluca"
56566,"6 de Junio, Ixtapaluca"
56566,"Vergel de Guadalupe, Ixtapaluca"
56566,"Rigoberta Menchú, Ixtapaluca"
56566,"Ilhuicamina, Ixtapaluca"
56566,"Rancho Guadalupe, Ixtapaluca"
56566,"La Retama, Ixtapaluca"
56566,"Rancho San José, Ixtapaluca"
56566,"Lavaderos, Ixtapaluca"
56566,"Fermín Álvarez, Ixtapaluca"
56566,"Ampliación 6 de Junio, Ixtapaluca"
56566,"Geovillas de Ayotla, Ixtapaluca"
56566,"Luis Donaldo Colosio, Ixtapaluca"
56567,"Humberto Gutiérrez, Ixtapaluca"
56567,"Escalerillas, Ixtapaluca"
56567,"Morelos, Ixtapaluca"
56567,"Lomas de Ixtapaluca, Ixtapaluca"
56567,"Buena Vista, Ixtapaluca"
56567,"Ampliación Morelos, Ixtapaluca"
56567,"Cerro del Tejolote, Ixtapaluca"
56567,"Ampliación Escalerillas, Ixtapaluca"
56567,"Guadalupana, Ixtapaluca"
56567,"Wenceslao Victoria Soto, Ixtapaluca"
56567,"Melchor Ocampo I, II, III, IV y V, Ixtapaluca"
56567,"Contadero, Ixtapaluca"
56567,"Ricardo Calva Reyes, Ixtapaluca"
56568,"Unión Antorchista, Ixtapaluca"
56568,"El Capulín, Ixtapaluca"
56568,"Nueva Antorchista, Ixtapaluca"
56569,"1° de Mayo, Ixtapaluca"
56569,"El Mirto, Ixtapaluca"
56569,"San Miguel, Ixtapaluca"
56569,"El Nopalito, Ixtapaluca"
56569,"Rincón del Bosque, Ixtapaluca"
56570,"Arbolada, Ixtapaluca"
56570,"Geovillas Ixtapaluca 2000, Ixtapaluca"
56576,"San Antonio, Ixtapaluca"
56576,"Rey Izcoatl, Ixtapaluca"
56576,"Tlalpizahuac, Ixtapaluca"
56576,"Aquiles Córdoba, Ixtapaluca"
56576,"18 de Agosto, Ixtapaluca"
56576,"Tlacaelel, Ixtapaluca"
56576,"Residencial Park, Ixtapaluca"
56576,"Luis Cordova Reyes, Ixtapaluca"
56576,"Estado de México, Ixtapaluca"
56576,"San Juan Tlalpizahuac, Ixtapaluca"
56576,"San Antonio, Ixtapaluca"
56577,"Alfredo del Mazo, Ixtapaluca"
56577,"Valle Verde, Ixtapaluca"
56577,"Hornos Santa Bárbara, Ixtapaluca"
56577,"Santa Cruz Tlalpizahuac, Ixtapaluca"
56577,"Ampliación Santa Cruz Tlapacoya, Ixtapaluca"
56577,"Santa Cruz Tlapacoya, Ixtapaluca"
56579,"20 de Noviembre, Ixtapaluca"
56580,"Rosa de Castilla, Ixtapaluca"
56580,"Lomas de Coatepec, Ixtapaluca"
56580,"Coatepec, Ixtapaluca"
56580,"Independencia, Ixtapaluca"
56580,"San Juan, Ixtapaluca"
56580,"Rancho Verde I y II, Ixtapaluca"
56584,"Pueblo Nuevo (San Isidro Labrador), Ixtapaluca"
56584,"La Pastoría, Ixtapaluca"
56584,"Tetitla, Ixtapaluca"
56584,"La Mesa, Ixtapaluca"
56585,"Jesús María, Ixtapaluca"
56585,"El Rayo, Ixtapaluca"
56585,"Ampliación Plutarco Elias Calles, Ixtapaluca"
56585,"Elsa Córdova Morán, Ixtapaluca"
56585,"Chililico, Ixtapaluca"
56585,"La Esperanza, Ixtapaluca"
56585,"Los Héroes, Ixtapaluca"
56585,"Plutarco Elias Calles, Ixtapaluca"
56585,"Rosa de San Francisco, Ixtapaluca"
56586,"Geovillas Jesús María, Ixtapaluca"
56586,"Tlayehuale, Ixtapaluca"
56587,"San Francisco Acuautla, Ixtapaluca"
56587,"San Francisco (Las Joyas), Ixtapaluca"
56587,"Francisco Santillán (Atzizintla Tres), Ixtapaluca"
56587,"Ampliación San Francisco, Ixtapaluca"
56587,"Los Hornos, Ixtapaluca"
56587,"Mirador de San Francisco, Ixtapaluca"
56588,"Tejalpa, Ixtapaluca"
56588,"Ampliación Tejalpa, Ixtapaluca"
56588,"Linderos de Ixtapaluca (El Tablón), Ixtapaluca"
56588,"El Carmen, Ixtapaluca"
56588,"Ejido la Virgen, Ixtapaluca"
56588,"Juan Antonio Soberanes, Ixtapaluca"
56588,"Puente el Mezquite, Ixtapaluca"
56588,"El Pozo del Venado, Ixtapaluca"
56588,"Xalpa (Camino de los Alcanfores), Ixtapaluca"
56588,"Puente del Tablón, Ixtapaluca"
56588,"Julio Chávez López (UPREZ), Ixtapaluca"
56588,"El Patronato del Maguey (Santa Rosa), Ixtapaluca"
56589,"Ampliación Zoquiapan, Ixtapaluca"
56589,"Camino Mina Rosita, Ixtapaluca"
56589,"La Cañada, Ixtapaluca"
56589,"Huertas de Canutillo, Ixtapaluca"
56589,"Bezana Canutillo, Ixtapaluca"
56589,"Teponaxtle, Ixtapaluca"
56589,"Jorge Jiménez Cantú, Ixtapaluca"
56589,"Cuatro Vientos, Ixtapaluca"
56589,"San Jerónimo Cuatro Vientos, Ixtapaluca"
56589,"Hornos de Zoquiapan, Ixtapaluca"
56589,"Margarita Moran, Ixtapaluca"
56589,"Camino a Mina Milagro (El Potrero), Ixtapaluca"
56590,"Río Frío de Juárez, Ixtapaluca"
56590,"Llano Grande (Rancho Viejo), Ixtapaluca"
56590,"El Guarda, Ixtapaluca"
56599,"General Manuel Avila Camacho, Ixtapaluca"
56599,"El Corazón, Ixtapaluca"
56599,"San Isidro, Ixtapaluca"
56599,"El Campamento (Las Cocinas), Ixtapaluca"
56599,"El Treinta y Nueve (Dos Jagüeyes), Ixtapaluca"
56599,"Los Cedros, Ixtapaluca"
56599,"El Cuarenta, Ixtapaluca"
56599,"El Treinta y Siete (Kilómetro 19), Ixtapaluca"
56599,"Loma Ancha, Ixtapaluca"
56600,"Bosques de Chalco II, Chalco"
56600,"Casco de San Juan, Chalco"
56600,"Portal de Chalco, Chalco"
56600,"El Naranjo, Chalco"
56600,"La Bomba, Chalco"
56600,"Bosques de Chalco I, Chalco"
56600,"Granjas Chalco, Chalco"
56600,"Marco Antonio Sosa, Chalco"
56600,"Chalco de Díaz Covarrubias Centro, Chalco"
56600,"La Conchita, Chalco"
56600,"San Sebastián, Chalco"
56600,"Villas de Chalco, Chalco"
56600,"Los Volcanes 2da. Sección, Chalco"
56600,"Punto Chalco, Chalco"
56600,"Gonzalo López Cid, Chalco"
56600,"Rancho Amigo, Chalco"
56600,"Los Cipreses, Chalco"
56600,"Los Volcanes, Chalco"
56600,"Campestre Santa Cruz, Chalco"
56600,"Industrial Chalco, Chalco"
56600,"Las Huertas, Chalco"
56600,"San Antonio, Chalco"
56600,"San Francisco, Chalco"
56600,"Paseos de Chalco, Chalco"
56600,"Margarita Córdoba Morán, Chalco"
56604,"Nueva San Miguel, Chalco"
56604,"Tres Marías, Chalco"
56604,"Jacalones I, Chalco"
56604,"Ejidal, Chalco"
56604,"Jacalones II, Chalco"
56605,"Agrarista Sector Alcanfores, Chalco"
56605,"Nueva San Antonio, Chalco"
56605,"El Paraíso, Chalco"
56605,"Fraternidad Antorchista, Chalco"
56605,"Clara Córdoba Morán, Chalco"
56605,"Agrarista, Chalco"
56605,"Humberto Vidal Mendoza, Chalco"
56605,"Nueva San Isidro, Chalco"
56606,"Unión de Guadalupe, Chalco"
56607,"21 de Marzo, Chalco"
56607,"Jardines de Chalco, Chalco"
56607,"Covadonga, Chalco"
56607,"Culturas de México, Chalco"
56608,"Ampliación Emiliano Zapata, Chalco"
56608,"Emiliano Zapata, Chalco"
56608,"San Cristóbal, Chalco"
56609,"Santa Cruz Amalinalco, Chalco"
56610,"Niños Héroes, Valle de Chalco Solidaridad"
56610,"San Miguel las Tablas, Valle de Chalco Solidaridad"
56610,"Alfredo Baranda, Valle de Chalco Solidaridad"
56610,"Américas, Valle de Chalco Solidaridad"
56613,"San Miguel Xico, Valle de Chalco Solidaridad"
56614,"Real de San Martín, Valle de Chalco Solidaridad"
56614,"Central de Abasto, Valle de Chalco Solidaridad"
56614,"Antorcha Valle de Chalco, Valle de Chalco Solidaridad"
56614,"Cerro del Marques, Valle de Chalco Solidaridad"
56614,"San Martín Xico La Laguna, Valle de Chalco Solidaridad"
56614,"Ex-hacienda Xico, Valle de Chalco Solidaridad"
56615,"Santiago, Valle de Chalco Solidaridad"
56615,"Concepción, Valle de Chalco Solidaridad"
56615,"María Isabel, Valle de Chalco Solidaridad"
56615,"El Agostadero, Valle de Chalco Solidaridad"
56616,"Providencia, Valle de Chalco Solidaridad"
56616,"Guadalupana, Valle de Chalco Solidaridad"
56617,"Jardín, Valle de Chalco Solidaridad"
56617,"El Triunfo, Valle de Chalco Solidaridad"
56617,"Independencia, Valle de Chalco Solidaridad"
56617,"Santa Cruz, Valle de Chalco Solidaridad"
56617,"San Isidro, Valle de Chalco Solidaridad"
56618,"Avándaro, Valle de Chalco Solidaridad"
56618,"Emiliano Zapata, Valle de Chalco Solidaridad"
56618,"San Gregorio, Valle de Chalco Solidaridad"
56618,"Geovillas la Asunción, Valle de Chalco Solidaridad"
56618,"San Juan Tlalpizahuac, Valle de Chalco Solidaridad"
56618,"La Asunción, Valle de Chalco Solidaridad"
56618,"Darío Martínez II Sección, Valle de Chalco Solidaridad"
56618,"Carlos Salinas de Gortari, Valle de Chalco Solidaridad"
56619,"Alfredo del Mazo, Valle de Chalco Solidaridad"
56619,"Darío Martínez I Sección, Valle de Chalco Solidaridad"
56619,"Del Carmen, Valle de Chalco Solidaridad"
56619,"Santa Catarina, Valle de Chalco Solidaridad"
56619,"Ampliación Santa Catarina, Valle de Chalco Solidaridad"
56620,"Jazmín de las Flores, Chalco"
56620,"Capultitla, Chalco"
56620,"San José, Chalco"
56620,"San Pablo Atlazalpan, Chalco"
56620,"Lomas de San Pablo, Chalco"
56620,"Michoacana, Chalco"
56620,"El Recodo de San José Axalco, Chalco"
56620,"Independencia, Chalco"
56623,"Santa Catarina Ayotzingo, Chalco"
56624,"Las Nieves, Chalco"
56624,"San Juan Tezompa, Chalco"
56624,"Pedregal Tezompa, Chalco"
56624,"Caserío de Cortés, Chalco"
56625,"Guadalupe, Chalco"
56625,"Independencia Chimalpa, Chalco"
56625,"San Mateo Huitzilzingo, Chalco"
56625,"San Lorenzo Chimalpa, Chalco"
56625,"San Martín Xico Nuevo, Chalco"
56640,"San Gregorio Cuautzingo, Chalco"
56640,"Santa Ana (Predio San Juan), Chalco"
56640,"Los Álamos, Chalco"
56641,"Llano del Moral, Chalco"
56641,"La Candelaria Tlapala, Chalco"
56641,"Benito Juárez, Chalco"
56641,"Ex-hacienda de Guadalupe, Chalco"
56642,"San Lucas Amalinalco, Chalco"
56642,"San Lucas Amalinalco, Chalco"
56643,"El Socorro, Chalco"
56643,"La Chimenea, Chalco"
56643,"San Buenaventura 7a Sección, Chalco"
56643,"San Marcos Huixtoco, Chalco"
56644,"Villas de San Martín, Chalco"
56644,"Conjunto Habitacional Los Héroes Chalco III, Chalco"
56644,"San Martín Cuautlalpan, Chalco"
56644,"Pueblo Nuevo, Chalco"
56644,"Conjunto Habitacional Los Héroes Chalco, Chalco"
56644,"Ex-Hacienda San Juan, Chalco"
56644,"Conjunto Habitacional Los Héroes Chalco II, Chalco"
56646,"Santa María Huexoculco, Chalco"
56647,"Hacienda del Moral (El Moral), Chalco"
56647,"San Mateo Tezoquipan Miraflores, Chalco"
56650,"Cuautitla, Temamatla"
56650,"Predio de los Albertocos, Temamatla"
56650,"San Juan Temamatla, Temamatla"
56650,"Tepetitla, Temamatla"
56650,"Xalpa, Temamatla"
56650,"Guadalupana, Temamatla"
56650,"La Estación (La Caseta), Temamatla"
56653,"Santiago Zula, Temamatla"
56654,"El Tejocote, Temamatla"
56654,"El Tejocote (Colonia Jesús Estudillo L.), Temamatla"
56654,"Ampliación Potrero, Temamatla"
56655,"Los Reyes Acatlixhuayan, Temamatla"
56656,"San Judas Tadeo, Temamatla"
56656,"Tepancal, Temamatla"
56657,"Tenexcaltitla, Temamatla"
56657,"El Cabi, Temamatla"
56680,"Techichilco, Cocotitlán"
56680,"Oyotepec, Cocotitlán"
56680,"La Y (Atoyac), Cocotitlán"
56680,"20 de Noviembre, Cocotitlán"
56680,"Tlapipinca, Cocotitlán"
56680,"La Vía, Cocotitlán"
56683,"San Andrés Metla, Cocotitlán"
56684,"La Virgen, Cocotitlán"
56684,"Atoyac, Cocotitlán"
56700,"Chantico I, Tlalmanalco"
56700,"Rumorosa, Tlalmanalco"
56700,"Salvador Angulo, Tlalmanalco"
56700,"La esperanza, Tlalmanalco"
56700,"De Tula, Tlalmanalco"
56700,"Cerro de Cruz, Tlalmanalco"
56700,"INFONAVIT Fidel Velazquez, Tlalmanalco"
56700,"Tlalmanalco, Tlalmanalco"
56700,"Jerusalén, Tlalmanalco"
56700,"San Pedro, Tlalmanalco"
56700,"Cruz de Mayo, Tlalmanalco"
56700,"San Diego, Tlalmanalco"
56700,"El Edén, Tlalmanalco"
56700,"Magisterial, Tlalmanalco"
56700,"Cruz de Mayo 1, Tlalmanalco"
56700,"Granjas San José, Tlalmanalco"
56700,"El Centenario, Tlalmanalco"
56700,"San Cristobal Tezopilo, Tlalmanalco"
56700,"Vista Bella, Tlalmanalco"
56700,"El Escribiente, Tlalmanalco"
56700,"De los Chincolos, Tlalmanalco"
56700,"De la Comunidad, Tlalmanalco"
56700,"Hermanos Peña, Tlalmanalco"
56703,"Vista Hermosa, Tlalmanalco"
56703,"La Huerta, Tlalmanalco"
56703,"La Esperanza, Tlalmanalco"
56703,"Valle plateado, Tlalmanalco"
56704,"San Lorenzo Tlalmiminolpan, Tlalmanalco"
56710,"Lomas del Pedregal, Tlalmanalco"
56713,"El Capulín, Tlalmanalco"
56713,"Fernando de la Macorra, Tlalmanalco"
56713,"Alfa y Omega, Tlalmanalco"
56713,"Santa Rita, Tlalmanalco"
56714,"Gavillero (Rancho el Gavillero), Tlalmanalco"
56714,"La Escondida, Tlalmanalco"
56714,"La Mesa, Tlalmanalco"
56714,"Villa Rincón de las Montañas, Tlalmanalco"
56714,"Cuautenampa (La Quebradora), Tlalmanalco"
56715,"La Encumbre, Tlalmanalco"
56715,"Santa María, Tlalmanalco"
56715,"Chantico II, Tlalmanalco"
56716,"Vergel de la Sierra, Tlalmanalco"
56716,"El Magueyal Dos, Tlalmanalco"
56720,"21 de Marzo, Tlalmanalco"
56720,"San Juan Atzacualoya, Tlalmanalco"
56720,"Las Conchitas, Tlalmanalco"
56723,"Pueblo Nuevo, Tlalmanalco"
56726,"Santa Cruz, Tlalmanalco"
56730,"Santo Tomás Atzingo, Tlalmanalco"
56730,"Las Palomas, Tlalmanalco"
56731,"La Ladrillera, Tlalmanalco"
56731,"San José Zavaleta, Tlalmanalco"
56735,"San Antonio Tlaltecahuacan, Tlalmanalco"
56740,"Ladrilleras las Margaritas, Tlalmanalco"
56740,"San Rafael, Tlalmanalco"
56743,"Loma Linda, Tlalmanalco"
56743,"Obrera, Tlalmanalco"
56743,"Hidalgo, Tlalmanalco"
56744,"De La Peña, Tlalmanalco"
56744,"Los Cuartos, Tlalmanalco"
56744,"Solidaridad, Tlalmanalco"
56744,"El Encinal, Tlalmanalco"
56744,"El Faro, Tlalmanalco"
56745,"La Cañada, Tlalmanalco"
56745,"El Cedral, Tlalmanalco"
56746,"La Cuesta, Tlalmanalco"
56746,"Anselmo Granados, Tlalmanalco"
56747,"La Joya (La Rosa), Tlalmanalco"
56747,"Tepopotal, Tlalmanalco"
56760,"La Capilla, Ayapango"
56760,"La Soledad, Ayapango"
56760,"Predio el Calvario, Ayapango"
56763,"San Miguel, Ayapango"
56763,"Tetepetla, Ayapango"
56765,"San Diego Chalcatepehuacán, Ayapango"
56765,"Las Casitas (Tepexpan), Ayapango"
56765,"San Diego, Ayapango"
56765,"El Arenal (Camino al Arenal), Ayapango"
56766,"Poxtla, Ayapango"
56767,"San Juan E. Tlamapa, Ayapango"
56770,"San José, Ayapango"
56776,"Sémolo Grande, Ayapango"
56776,"San Martín Pahuacan, Ayapango"
56776,"San Bartolomé Mihuacán, Ayapango"
56780,"Santiago Tepopula, Tenango del Aire"
56780,"San Juan Coxtocan, Tenango del Aire"
56780,"Amilco, Tenango del Aire"
56780,"San Mateo Tepopula, Tenango del Aire"
56780,"La Palma Tenango, Tenango del Aire"
56780,"San Miguel, Tenango del Aire"
56783,"San Luis Aculco, Tenango del Aire"
56783,"San Miguel (Las Espinas), Tenango del Aire"
56783,"Aculco (El Paraíso), Tenango del Aire"
56783,"Tecuatitla (Colonia Nueva Tecuatitla), Tenango del Aire"
56783,"El Pedregal (Teotoxtipan), Tenango del Aire"
56783,"Saturnino (Tepalcapa), Tenango del Aire"
56783,"San Isidro Labrador (El Piaje), Tenango del Aire"
56784,"El Mirador, Tenango del Aire"
56784,"Tres Platos, Tenango del Aire"
56785,"Chavarría (Paraje Puerta), Tenango del Aire"
56800,"Del Coyote, Ozumba"
56800,"San Mateo Tecalco, Ozumba"
56800,"Santa Cruz, Ozumba"
56800,"Del Cocol, Ozumba"
56800,"San Frncisco, Ozumba"
56800,"San Martín, Ozumba"
56800,"Ozumba de Alzate, Ozumba"
56800,"San Pedro, Ozumba"
56800,"De San Bartolo, Ozumba"
56800,"San Juan, Ozumba"
56803,"Industrial, Ozumba"
56803,"Santa Cecilia, Ozumba"
56803,"José Antonio Alzate, Ozumba"
56803,"Huamantla de Tizapa, Ozumba"
56804,"Los Limones, Ozumba"
56805,"Santiago, Ozumba"
56806,"San Vicente Chimalhuacán, Ozumba"
56806,"Loma Bonita, Ozumba"
56810,"San José Tlacotitlán, Ozumba"
56810,"Santiago Mamalhuazuca, Ozumba"
56813,"San Mateo Cuatepulco (Zona Cuatepulco), Ozumba"
56813,"Quinta Santa Cecilia, Ozumba"
56813,"La Cantarilla, Ozumba"
56814,"San José (Rancho San José Tlacotitlán), Ozumba"
56815,"Huejote (Rancho Huejote), Ozumba"
56815,"San Sebastián, Ozumba"
56816,"San Lorenzo Tlaltecoyac, Ozumba"
56816,"Guadalupe Hidalgo, Ozumba"
56820,"Actopan, Ozumba"
56860,"Cuautzozongo, Juchitepec"
56860,"Calayuco, Juchitepec"
56860,"Juchi, Juchitepec"
56864,"La Rosita, Juchitepec"
56864,"San Matías Cuijingo, Juchitepec"
56865,"San Pedro, Juchitepec"
56866,"El Madroño, Juchitepec"
56867,"Santa Rosa de Lima, Juchitepec"
56880,"Buenavista, Tepetlixpa"
56880,"Emiliano Zapata, Tepetlixpa"
56880,"Del Rincón Brujo, Tepetlixpa"
56880,"Granera, Tepetlixpa"
56880,"La Venta, Tepetlixpa"
56880,"Tepetlixpa, Tepetlixpa"
56880,"Xocotla, Tepetlixpa"
56880,"San Isidro, Tepetlixpa"
56880,"Del Guapo, Tepetlixpa"
56880,"Texcalera, Tepetlixpa"
56884,"Sofía, Tepetlixpa"
56884,"Los Limones, Tepetlixpa"
56884,"Chimalaca, Tepetlixpa"
56884,"El Cerro, Tepetlixpa"
56884,"2o. Agrupamiento de Seg. Púb. Est. Tepetlixpa, Tepetlixpa"
56884,"Granja Alborada, Tepetlixpa"
56885,"San Esteban Cuecuecuautitla, Tepetlixpa"
56886,"Tlaximulco (Rancho de la Cruz), Tepetlixpa"
56886,"Corregidora (Texcalera), Tepetlixpa"
56890,"Nepantla de Sor Juana Inés, Tepetlixpa"
56893,"Santa Rosa, Tepetlixpa"
56893,"Santa Cruz, Tepetlixpa"
56893,"Granja Nepantla, Tepetlixpa"
56893,"Las Cruces, Tepetlixpa"
56893,"Casa Blanca (Km. Setenta y Seis), Tepetlixpa"
56894,"Alotepec, Tepetlixpa"
56894,"Texcalama (El Montoncito Texcalama), Tepetlixpa"
56895,"Piñuelas (Guayabitos), Tepetlixpa"
56895,"Cuauhnextle, Tepetlixpa"
56900,"Sector Sacromonte, Amecameca"
56903,"Sector Iztaccihuatl, Amecameca"
56903,"Los Volcanes, Amecameca"
56903,"Sector Caltenco, Amecameca"
56903,"Sector Panohaya, Amecameca"
56903,"Izta-Popo, Amecameca"
56903,"Sor Juana Inés de la Cruz, Amecameca"
56903,"San Miguel, Amecameca"
56904,"Sector Atenco, Amecameca"
56904,"Del Rosario, Amecameca"
56905,"Magisterial Sacromonte, Amecameca"
56905,"El Torito, Amecameca"
56905,"San Juan, Amecameca"
56905,"Tepollo, Amecameca"
56905,"Nestor Soriano, Amecameca"
56905,"Sector Popocatepetl, Amecameca"
56913,"Telcingo, Amecameca"
56913,"El Castillo, Amecameca"
56914,"Xaltepic, Amecameca"
56920,"Camino al Salto (Coapexco), Amecameca"
56920,"Cuiloxotitla, Amecameca"
56920,"Atlancatzi, Amecameca"
56923,"Tetecla (Temazcal), Amecameca"
56923,"Tepeyehual, Amecameca"
56924,"Santa María Tomacoco, Amecameca"
56930,"San Francisco Zentlalpan, Amecameca"
56933,"Don Martín, Amecameca"
56933,"Aldea de los Reyes, Amecameca"
56933,"Chupícuaro (Texquimeca), Amecameca"
56933,"Los Tepalcates, Amecameca"
56933,"El Risco, Amecameca"
56935,"Las Cartoneras, Amecameca"
56935,"Santa Isabel Chalma, Amecameca"
56940,"Santiago Cuautenco, Amecameca"
56940,"Agua Viva, Amecameca"
56945,"Coapexco, Amecameca"
56950,"San Antonio Zoyatzingo, Amecameca"
56953,"San Diego Tlaxcantitla, Amecameca"
56954,"Camino a Pahuacán (Colonia Néstor Soriano), Amecameca"
56954,"San Rafael, Amecameca"
56954,"Las Palomas, Amecameca"
56954,"Vetania, Amecameca"
56954,"El Arenal, Amecameca"
56955,"San Diego Huehuecalco, Amecameca"
56956,"Ximoco, Amecameca"
56956,"Tenexcaltitla, Amecameca"
56960,"San Pedro Nexapa, Amecameca"
56963,"Emiliano Zapata, Amecameca"
56963,"El Ocotal, Amecameca"
56965,"San Juan el Grande, Amecameca"
56965,"El Tecorral, Amecameca"
56965,"Nexatenco, Amecameca"
56970,"San Jacinto, Atlautla"
56973,"San Pedro, Atlautla"
56973,"La Natividad, Atlautla"
56973,"Santo Domingo, Atlautla"
56973,"San Lorenzo, Atlautla"
56974,"Santiago, Atlautla"
56974,"San Frnacisco, Atlautla"
56974,"San Bartolo, Atlautla"
56974,"San Martín, Atlautla"
56975,"San Felipe, Atlautla"
56975,"San Juan, Atlautla"
56975,"Ixtotempatl, Atlautla"
56975,"San Martín, Atlautla"
56975,"Asunción, Atlautla"
56976,"San Andrés Tlalamac, Atlautla"
56979,"Justino Rivera Islas (Paraje Tepichilco), Atlautla"
56980,"San Juan Tehuixtitlán Centro, Atlautla"
56982,"Las Delicias, Atlautla"
56983,"Popo Park, Atlautla"
56983,"Nexapa, Atlautla"
56983,"Del Cornejal, Atlautla"
56984,"El mirador, Atlautla"
56984,"Guadalupe, Atlautla"
56984,"El Arenal, Atlautla"
56990,"De Santa Catarina, Ecatzingo"
56990,"San Martín, Ecatzingo"
56990,"Santa Catarina, Ecatzingo"
56990,"Santa Gertrudis, Ecatzingo"
56990,"San José, Ecatzingo"
56990,"Xolaltenco, Ecatzingo"
56993,"Tepicila, Ecatzingo"
56993,"Oxpanco, Ecatzingo"
56993,"San Marcos Tecomaxusco, Ecatzingo"
56996,"San Juan Tlacotompa (Tlacotompa), Ecatzingo"
56996,"Ixtactepectípac (Rancho Ixtactepectípac), Ecatzingo"
56996,"Huexotitla, Ecatzingo"
56999,"Nexapa, Ecatzingo"
57000,"Benito Juárez (La Aurora), Nezahualcóyotl"
57100,"Valle de Aragón, Nezahualcóyotl"
57103,"Polígono del Bordo de Xochiaca, Nezahualcóyotl"
57120,"Campestre Guadalupana, Nezahualcóyotl"
57129,"Ampliación Campestre Guadalupana, Nezahualcóyotl"
57130,"Las Antenas o Claustro de Sor Juana Inés de la C., Nezahualcóyotl"
57130,"Impulsora Popular Avícola, Nezahualcóyotl"
57138,"Emiliano Zapata, Nezahualcóyotl"
57138,"Canal de Sales, Nezahualcóyotl"
57138,"Bosques de Viena, Nezahualcóyotl"
57139,"Plazas de Aragón, Nezahualcóyotl"
57140,"Jardines de Guadalupe, Nezahualcóyotl"
57150,"Vergel de Guadalupe, Nezahualcóyotl"
57158,"Joyas de Aragón, Nezahualcóyotl"
57170,"Bosques de Aragón, Nezahualcóyotl"
57171,"Escuela Nacional de Estudios Profesionales Aragón, Nezahualcóyotl"
57178,"Las Armas, Nezahualcóyotl"
57179,"Prados de Aragón, Nezahualcóyotl"
57180,"Ciudad Lago, Nezahualcóyotl"
57185,"Ampliación Ciudad Lago El Triangulo, Nezahualcóyotl"
57185,"Cuchilla del Tesoro, Nezahualcóyotl"
57185,"Ampliación Ciudad Lago, Nezahualcóyotl"
57188,"Ampliación Ciudad Lago Asa (Antonio Alzate), Nezahualcóyotl"
57189,"Ampliación Ciudad Lago Comunicaciones, Nezahualcóyotl"
57200,"El Sol, Nezahualcóyotl"
57205,"Ciudad Jardín Bicentenario, Nezahualcóyotl"
57210,"Estado de México, Nezahualcóyotl"
57300,"Tamaulipas Sección Virgencitas, Nezahualcóyotl"
57300,"Tamaulipas, Nezahualcóyotl"
57310,"Tamaulipas Sección Las Flores, Nezahualcóyotl"
57310,"Tamaulipas Sección Palmar, Nezahualcóyotl"
57400,"El Barco Segunda Sección, Nezahualcóyotl"
57400,"El Barco Primera Sección, Nezahualcóyotl"
57400,"El Barco Tercera Sección, Nezahualcóyotl"
57410,"Maravillas, Nezahualcóyotl"
